date,trends
2022-10-06,23.94
2022-10-07,22.68
2022-10-08,15.75
2022-10-09,18.91
2022-10-10,17.08
2022-10-11,26.84
2022-10-12,28.67
2022-10-13,18.91
2022-10-14,33.55
2022-10-15,11.59
2022-10-16,7.15
2022-10-17,18.15
2022-10-18,17.6
2022-10-19,21.45
2022-10-20,25.3
2022-10-21,14.3
2022-10-22,12.65
2022-10-23,8.48
2022-10-24,15.9
2022-10-25,23.85
2022-10-26,14.84
2022-10-27,4.24
2022-10-28,10.6
2022-10-29,13.25
2022-10-30,19.88
2022-10-31,22.72
2022-11-01,25.56
2022-11-02,27.69
2022-11-03,17.75
2022-11-04,35.5
2022-11-05,41.18
2022-11-06,23.1
2022-11-07,11.0
2022-11-08,22.0
2022-11-09,12.65
2022-11-10,15.4
2022-11-11,26.95
2022-11-12,19.25
2022-11-13,19.5
2022-11-14,28.86
2022-11-15,42.9
2022-11-16,48.36
2022-11-17,20.28
2022-11-18,49.14
2022-11-19,6.24
2022-11-20,24.42
2022-11-21,31.82
2022-11-22,49.58
2022-11-23,29.6
2022-11-24,40.7
2022-11-25,28.86
2022-11-26,44.4
2022-11-27,17.01
2022-11-28,22.68
2022-11-29,18.9
2022-11-30,15.12
2022-12-01,19.53
2022-12-02,26.46
2022-12-03,19.53
2022-12-04,6.82
2022-12-05,8.68
2022-12-06,31.62
2022-12-07,37.2
2022-12-08,13.64
2022-12-09,25.42
2022-12-10,11.78
2022-12-11,42.84
2022-12-12,29.61
2022-12-13,20.16
2022-12-14,23.94
2022-12-15,15.75
2022-12-16,11.34
2022-12-17,32.76
2022-12-18,0.0
2022-12-19,32.2
2022-12-20,51.1
2022-12-21,18.9
2022-12-22,18.9
2022-12-23,35.0
2022-12-24,7.0
2022-12-25,14.56
2022-12-26,28.6
2022-12-27,37.44
2022-12-28,9.88
2022-12-29,18.2
2022-12-30,13.0
2022-12-31,30.16
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,20.58
2023-01-04,4.2
2023-01-05,20.58
2023-01-06,20.58
2023-01-07,5.88
2023-01-08,13.23
2023-01-09,23.31
2023-01-10,30.24
2023-01-11,17.01
2023-01-12,29.61
2023-01-13,32.76
2023-01-14,44.73
2023-01-15,37.84
2023-01-16,58.08
2023-01-17,79.2
2023-01-18,54.56
2023-01-19,63.36
2023-01-20,73.92
2023-01-21,44.88
2023-01-22,24.14
2023-01-23,58.22
2023-01-24,40.47
2023-01-25,36.92
2023-01-26,35.5
2023-01-27,36.21
2023-01-28,48.28
2023-01-29,31.02
2023-01-30,31.68
2023-01-31,25.08
2023-02-01,23.76
2023-02-02,35.64
2023-02-03,46.86
2023-02-04,12.54
2023-02-05,21.0
2023-02-06,30.1
2023-02-07,50.4
2023-02-08,41.3
2023-02-09,39.2
2023-02-10,39.9
2023-02-11,22.4
2023-02-12,19.6
2023-02-13,18.62
2023-02-14,29.4
2023-02-15,23.52
2023-02-16,20.58
2023-02-17,16.66
2023-02-18,17.64
2023-02-19,0.0
2023-02-20,25.2
2023-02-21,26.88
2023-02-22,15.68
2023-02-23,24.64
2023-02-24,21.84
2023-02-25,13.44
2023-02-26,0.0
2023-02-27,19.5
2023-02-28,13.0
2023-03-01,15.5
2023-03-02,25.5
2023-03-03,17.5
2023-03-04,12.0
2023-03-05,13.16
2023-03-06,7.52
2023-03-07,11.75
2023-03-08,18.8
2023-03-09,19.27
2023-03-10,21.62
2023-03-11,15.51
2023-03-12,10.0
2023-03-13,16.5
2023-03-14,21.5
2023-03-15,26.0
2023-03-16,23.5
2023-03-17,18.5
2023-03-18,11.0
2023-03-19,16.47
2023-03-20,14.03
2023-03-21,22.57
2023-03-22,42.7
2023-03-23,30.5
2023-03-24,61.0
2023-03-25,18.91
2023-03-26,27.6
2023-03-27,42.78
2023-03-28,39.33
2023-03-29,15.18
2023-03-30,30.36
2023-03-31,58.65
2023-04-01,38.64
2023-04-02,27.0
2023-04-03,43.0
2023-04-04,15.0
2023-04-05,12.5
2023-04-06,15.0
2023-04-07,34.5
2023-04-08,6.5
2023-04-09,42.09
2023-04-10,19.32
2023-04-11,33.81
2023-04-12,45.54
2023-04-13,55.89
2023-04-14,33.12
2023-04-15,36.57
2023-04-16,0.0
2023-04-17,32.24
2023-04-18,33.48
2023-04-19,34.72
2023-04-20,26.04
2023-04-21,20.46
2023-04-22,34.72
2023-04-23,11.4
2023-04-24,19.95
2023-04-25,34.2
2023-04-26,26.22
2023-04-27,6.84
2023-04-28,13.68
2023-04-29,34.2
2023-04-30,7.32
2023-05-01,0.0
2023-05-02,37.21
2023-05-03,39.65
2023-05-04,34.16
2023-05-05,38.43
2023-05-06,21.96
2023-05-07,20.7
2023-05-08,32.43
2023-05-09,37.26
2023-05-10,55.2
2023-05-11,28.98
2023-05-12,7.59
2023-05-13,30.36
2023-05-14,34.31
2023-05-15,37.96
2023-05-16,50.37
2023-05-17,38.69
2023-05-18,59.13
2023-05-19,40.15
2023-05-20,33.58
2023-05-21,11.27
2023-05-22,18.62
2023-05-23,22.05
2023-05-24,19.11
2023-05-25,13.23
2023-05-26,12.25
2023-05-27,0.0
2023-05-28,32.0
2023-05-29,37.12
2023-05-30,41.6
2023-05-31,25.6
2023-06-01,23.68
2023-06-02,27.52
2023-06-03,19.84
2023-06-04,0.0
2023-06-05,22.42
2023-06-06,36.58
2023-06-07,33.63
2023-06-08,13.57
2023-06-09,18.29
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,24.96
2023-06-13,39.04
2023-06-14,35.84
2023-06-15,40.32
2023-06-16,23.68
2023-06-17,26.24
2023-06-18,0.0
2023-06-19,8.82
2023-06-20,56.7
2023-06-21,31.5
2023-06-22,20.16
2023-06-23,46.62
2023-06-24,23.94
2023-06-25,38.08
2023-06-26,32.64
2023-06-27,41.48
2023-06-28,51.0
2023-06-29,27.88
2023-06-30,12.24
2023-07-01,14.96
2023-07-02,0.0
2023-07-03,16.24
2023-07-04,24.36
